"date","initials","day12","est_age","site","nest","brood","eggs","mom_band","dad_band","band","feathers","rwl","mites_nestling","lysis_amt","mass","survived","nestling_notes","mites_pt","nest_notes","nestling_manipulated","nestling_treatment","nestling_manipulation_date","lysis","nestling_num","year","mites","mom_origin","dad_origin","original_site","original_nest","additional_data","clutch_size","max_brood","mites_nest","plasma_amount","slides","tarsus","nestling_manipulation","plasma","sex","mom_biol_band","dad_biol_band"
"2018-08-19","EMD","Y","","Colorado Horse Rescue","59.2","2","0","UNB","2640-9733","2811-00519","Y","57","N","1","20.2","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-11","EMD,AMG","Y","","Colorado Horse Rescue","61.0","1","0","Unknkown","Unknown ","2721-02762","Y","57.5","N","Yes","12.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-11","EMD,AMG","Y","","Colorado Horse Rescue","61.0","1","0","Unknkown","Unknown ","2721-02763","Y","48","N","Yes","12.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-11","EMD,AMG","Y","","Colorado Horse Rescue","61.0","1","0","Unknkown","Unknown ","2721-02764","Y","50","N","Yes","13.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-11","EMD,AMG","Y","","Colorado Horse Rescue","61.0","1","0","Unknkown","Unknown ","2721-02765","Y","52","N","Yes","11.8","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-19","EMD,KAS","Y","","Colorado Horse Rescue","66.0","1","0","2640-97188","2640-97504","2721-02794","Y","68","N","1","15.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-19","EMD,KAS","Y","","Colorado Horse Rescue","66.0","1","0","2640-97188","2640-97504","2721-02797","Y","72","N","0.75","18","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-19","EMD,KAS","Y","","Colorado Horse Rescue","66.0","1","0","2640-97188","2640-97504","2721-02798","Y","65","N","0.75","13.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-19","EMD,KAS","Y","","Colorado Horse Rescue","66.0","1","0","2640-97188","2640-97504","2721-02800","Y","74.5","N","0.75","16.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-07","EMD","Y","","Colorado Horse Rescue","66.2","2","0","2640-97188","2640-97504","2811-00488","Y","67","N","0.75","16.9","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-07","EMD","Y","","Colorado Horse Rescue","66.2","2","0","2640-97188","2640-97504","2811-00489","Y","66","N","0.5","18.2","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-07","EMD","Y","","Colorado Horse Rescue","66.2","2","0","2640-97188","2640-97504","2811-00490","Y","68","N","1","19.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-07","EMD","Y","","Colorado Horse Rescue","66.2","2","0","2640-97188","2640-97504","2811-00491","Y","70","N","1","17.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-07","EMD","Y","","Colorado Horse Rescue","66.2","2","0","2640-97188","2640-97504","2811-00492","Y","51","N","0.75","12.3","Y","Underdeveloped","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-07-10","EMD,ERG","Y","","Colorado Horse Rescue","67.0","1","0","2640-97317","2640-97433","2811-00426","Y","52.5","N","0.25","15.9","Y","","N","One nestling hanging dead out of nest.","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-28","EMD,ERG","Y","","Colorado Horse Rescue","69.0","1","0","2640-97459","2640-97437","2721-03090","Y","60","N","1","16.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-28","EMD,ERG","Y","","Colorado Horse Rescue","69.0","1","0","2640-97459","2640-97437","2721-03091","Y","61","N","1","17.1","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-28","EMD,ERG","Y","","Colorado Horse Rescue","69.0","1","0","2640-97459","2640-97437","2721-03092","Y","55","N","0.75","15","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-28","EMD,ERG","Y","","Colorado Horse Rescue","69.0","1","0","2640-97459","2640-97437","2721-03093","Y","52","N","1","15.2","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-14","EMD,KAS","Y","","Colorado Horse Rescue","70.0","1","0","Unknown","Unknown ","2721-02771","Y","70","N","1","19.6","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-14","EMD,KAS","Y","","Colorado Horse Rescue","70.0","1","0","Unknown","Unknown ","2721-02772","Y","65","N","0.5","18.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","MTM,AMG","N","14","Colorado Horse Rescue","70.2","2","0","Unknown","Unknown ","2811-00588","Y","63","N","0.3","18.3","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","MTM,AMG","N","14","Colorado Horse Rescue","70.2","2","0","Unknown","Unknown ","2811-00589","Y","63","N","0.6","19.36","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","MTM,AMG","N","14","Colorado Horse Rescue","70.2","2","0","Unknown","Unknown ","2811-00590","Y","68","N","0.4","17.63","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","MTM,AMG","N","14","Colorado Horse Rescue","70.2","2","0","Unknown","Unknown ","2811-00591","Y","63","Yes","0.5","18.46","Y","3 mites","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-23","EMD,KAS","Y","","Colorado Horse Rescue","74.0","1","0","2640-97440","2640-97320","2721-03045","Y","63","N","0.25","20.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-23","EMD,KAS","Y","","Colorado Horse Rescue","74.0","1","0","2640-97440","2640-97320","2721-03046","Y","66.5","N","0.5","22.6","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-23","EMD,KAS","Y","","Colorado Horse Rescue","74.0","1","0","2640-97440","2640-97320","2721-03047","Y","52","N","0.5","18.6","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-23","EMD,KAS","Y","","Colorado Horse Rescue","74.0","1","0","2640-97440","2640-97320","2721-03048","Y","53","N","0.5","20.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-09","EMD","Y","","Colorado Horse Rescue","74.2","2","0","2640-97440","2640-97320","2811-00520","Y","64","N","0.5","19.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-09","EMD","Y","","Colorado Horse Rescue","74.2","2","0","2640-97440","2640-97320","2811-00521","Y","70","N","0.75","19.1","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-09","EMD","Y","","Colorado Horse Rescue","74.2","2","0","2640-97440","2640-97320","2811-00522","Y","58.5","N","1","17.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-09","EMD","Y","","Colorado Horse Rescue","74.2","2","0","2640-97440","2640-97320","2811-00523","Y","68","N","1","18.2","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-02","ERG","Y","","Colorado Horse Rescue","75.0","2","0","2640-97453","UNB","2811-00474","Y","63","N","0.9","19.3","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-02","ERG","Y","","Colorado Horse Rescue","75.0","2","0","2640-97453","UNB","2811-00475","Y","61.5","N","1","18.9","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-02","ERG","Y","","Colorado Horse Rescue","75.0","2","0","2640-97453","UNB","2811-00476","Y","55","N","1","18.3","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-11","EMD","Y","","Colorado Horse Rescue","77.0","2","0","2640-97518","2600-27548","2811-00539","Y","56.5","N","0.8","20.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-11","EMD","Y","","Colorado Horse Rescue","77.0","2","0","2640-97518","2600-27548","2811-00540","Y","59.5","N","1","17.1","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-14","AMG,JKC","Y","","Colorado Horse Rescue","79.0","2","1","2640-97514","2640-97430","2321-62870","Y","57","N","0.5","13.2","Y","","","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-14","AMG,JKC","Y","","Colorado Horse Rescue","79.0","2","1","2640-97514","2640-97430","2321-62871","Y","66","N","0.7","16.42","Y","","","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-14","AMG,JKC","Y","","Colorado Horse Rescue","79.0","2","1","2640-97514","2640-97430","2321-62872","Y","66","N","0.6","15.81","Y","","","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","AMG","N","16","Colorado Horse Rescue","85.3","3","0","2640-97336","2721-02530","2811-00576","Y","75","N","1","18.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","AMG","N","16","Colorado Horse Rescue","85.3","3","0","2640-97336","2721-02530","2811-00577","Y","75","N","1","19.63","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","AMG","N","16","Colorado Horse Rescue","85.3","3","0","2640-97336","2721-02530","2811-00578","Y","65","N","1","16.92","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-21","AMG","N","16","Colorado Horse Rescue","85.3","3","0","2640-97336","2721-02530","2811-00579","Y","63","N","0.9","17.11","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-30","ERG","Y","","Colorado Horse Rescue","86.0","1","0","2640-97332","2640-97330","2321-62819","Y","49","N","0.75","12.6","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-30","ERG","Y","","Colorado Horse Rescue","86.0","1","0","2640-97332","2640-97330","2321-62820","Y","56","N","0.5","16.4","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-30","ERG","Y","","Colorado Horse Rescue","86.0","1","0","2640-97332","2640-97330","2321-62821","Y","54","N","0.25","16.7","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-30","ERG","Y","","Colorado Horse Rescue","86.0","1","0","2640-97332","2640-97330","2321-62823","Y","45","N","0.75","12","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-11","EMD","Y","","Colorado Horse Rescue","86.2","2","0","2640-97332","2640-97330","2811-00541","Y","55","N","0.5","17.5","Y","","N","1 significantly underdeveloped not banded on 8/11/18. Most likely day 6.","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-11","EMD","Y","","Colorado Horse Rescue","86.2","2","0","2640-97332","2640-97330","2811-00542","Y","52","N","1","16","Y","","N","1 significantly underdeveloped not banded on 8/11/18. Most likely day 6.","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-11","EMD","Y","","Colorado Horse Rescue","86.2","2","0","2640-97332","2640-97330","2811-00543","Y","42","N","1","11.2","Y","","N","1 significantly underdeveloped not banded on 8/11/18. Most likely day 6.","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-07-03","EMD","Y","","Colorado Horse Rescue","87.0","1","0","2640-97329","2640-97461","2321-62850","Y","57","N","1","16.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-07-03","EMD","Y","","Colorado Horse Rescue","87.0","1","0","2640-97329","2640-97461","2321-62851","Y","56","N","0.4","16.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-13","AMG,JKC","Y","","Colorado Horse Rescue","87.2","2","0","2640-97329","2640-97461","2321-62862","Y","56.5","N","1","15.43","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-13","AMG,JKC","Y","","Colorado Horse Rescue","87.2","2","0","2640-97329","2640-97461","2321-62863","Y","45","N","0.9","13.02","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-08-13","AMG,JKC","Y","","Colorado Horse Rescue","87.2","2","0","2640-97329","2640-97461","2321-62864","Y","55","N","0.7","16.07","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-21","EMD,KAS","Y","","Colorado Horse Rescue","91.0","1","0","UNB","2640-97321","2721-03026","Y","48","N","0.5","12.3","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-21","EMD,KAS","Y","","Colorado Horse Rescue","91.0","1","0","UNB","2640-97321","2721-03027","Y","56.5","N","0.5","15.5","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-21","EMD,KAS","Y","","Colorado Horse Rescue","91.0","1","0","UNB","2640-97321","2721-03028","Y","59","N","0.75","18.8","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
"2018-06-21","EMD,KAS","Y","","Colorado Horse Rescue","91.0","1","0","UNB","2640-97321","2721-03029","Y","59","N","0.5","16.65","Y","","N","","N","","","","","2018","","","","","","No additional data available","","","","","",NA,NA,"","","",""
